Layer,EntityType,GeometryType,VertexIndex,VertexCount,X,Y,Z,CoordinateSystem,IsClosed,Color
area,TEXT,Text,0,1,223705.834,617523.983,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223697.674,617533.089,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223698.737,617532.552,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223700.022,617531.793,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223701.062,617531.315,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223702.172,617530.615,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223703.423,617529.905,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223704.586,617529.167,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223705.713,617528.558,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223706.657,617527.691,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223707.726,617527.119,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223707.89,617521.41,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223710.39,617518.921,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223712.032,617517.128,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223716.387,617504.996,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223715.986,617503.827,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223715.642,617502.617,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223715.475,617501.518,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.596,617505.255,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.946,617503.684,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223696.917,617528.893,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223701.32,617526.462,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223702.43,617525.922,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223703.461,617525.207,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223690.463,617536.211,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223691.805,617535.573,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223692.956,617535.211,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223694.383,617534.615,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223697.984,617528.427,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223699.196,617527.716,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223708.591,617520.65,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223709.159,617519.625,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223711.374,617518.257,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223712.663,617516.066,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223713.317,617514.984,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223714.194,617513.797,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223714.695,617512.457,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223714.999,617510.799,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223715.395,617509.638,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223715.638,617508.121,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223715.208,617506.834,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223717.461,617519.749,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223718.473,617518.584,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223718.961,617517.579,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223719.578,617516.129,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.085,617514.827,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.549,617513.295,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223721.151,617509.961,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223723.555,617504.348,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223722.809,617503.088,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223722.321,617501.906,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.104,617502.772,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223719.648,617501.644,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223721.917,617500.833,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223719.128,617500.459,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223718.942,617499.228,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223718.467,617498.017,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223718.076,617496.76,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223717.625,617495.633,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223716.79,617494.655,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223716.704,617492.852,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223718.627,617493.435,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223726.293,617499.962,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223725.969,617498.829,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223725.523,617497.789,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223725.098,617496.782,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223724.776,617495.341,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223724.277,617493.97,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223723.59,617492.738,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223722.941,617491.419,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223721.926,617490.48,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223721.125,617489.437,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.125,617488.663,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223718.518,617486.461,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223717.761,617485.083,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223717.405,617483.659,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223716.824,617482.229,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223716.228,617480.801,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223715.6,617479.457,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223714.341,617488.102,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223713.957,617487.088,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223713.466,617485.833,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223713.102,617484.652,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223712.605,617483.53,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223712.178,617482.317,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223711.573,617481.181,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223708.974,617481.474,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223709.387,617482.694,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223709.815,617483.777,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223710.135,617485.003,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223710.741,617485.984,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223711.306,617487.176,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223711.73,617488.329,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223712.143,617489.495,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223712.606,617490.662,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223710.042,617493.624,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223709.529,617492.493,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223709.009,617491.323,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223708.52,617490.118,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223707.899,617488.892,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223707.635,617487.873,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223726.91,617501.096,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223714.555,617489.586,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223713.059,617492.118,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223710.537,617494.937,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223711.268,617496.046,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223719.57,617494.719,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.034,617495.918,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223720.591,617497.183,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223721.028,617498.408,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223721.447,617499.636,0.0,IG05/12,Yes,BYLAYER
area,TEXT,Text,0,1,223695.665,617529.418,0.0,IG05/12,Yes,BYLAYER
0,INSERT,Block,0,1,201326.811,555779.401,0.0,IG05/12,Yes,BYLAYER
pcell,LWPOLYLINE,Polyline,0,38,223677.101,617538.678,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,1,38,223678.005,617537.905,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,2,38,223678.005,617537.905,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,3,38,223678.005,617537.905,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,4,38,223679.084,617535.529,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,5,38,223679.084,617535.529,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,6,38,223679.169,617534.723,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,7,38,223679.169,617534.723,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,8,38,223679.643,617534.363,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,9,38,223679.757,617534.203,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,10,38,223679.757,617533.974,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,11,38,223679.895,617533.814,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,12,38,223679.94,617533.562,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,13,38,223680.055,617533.242,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,14,38,223680.239,617532.993,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,15,38,223680.239,617532.993,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,16,38,223679.744,617532.153,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,17,38,223679.717,617532.074,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,18,38,223679.711,617532.05,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,19,38,223679.708,617532.037,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,20,38,223679.708,617532.033,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,21,38,223679.706,617532.027,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,22,38,223679.705,617532.016,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,23,38,223679.702,617532.003,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,24,38,223679.702,617532.003,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,25,38,223679.7,617531.989,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,26,38,223679.7,617531.989,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,27,38,223679.7,617531.985,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,28,38,223679.699,617531.982,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,29,38,223679.698,617531.972,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,30,38,223679.697,617531.954,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,31,38,223679.697,617531.954,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,32,38,223679.695,617531.933,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,33,38,223679.696,617531.874,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,34,38,223679.696,617531.86,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,35,38,223679.699,617531.829,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,36,38,223679.704,617531.799,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,37,38,223680.252,617530.819,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,0,61,223702.101,617540.507,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,1,61,223701.734,617540.656,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,2,61,223701.734,617540.656,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,3,61,223701.734,617540.656,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,4,61,223701.734,617540.656,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,5,61,223700.488,617541.467,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,6,61,223700.488,617541.467,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,7,61,223698.25,617542.368,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,8,61,223698.25,617542.368,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,9,61,223698.25,617542.368,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,10,61,223698.25,617542.368,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,11,61,223696.625,617543.37,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,12,61,223696.625,617543.37,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,13,61,223696.625,617543.37,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,14,61,223695.169,617544.605,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,15,61,223695.169,617544.605,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,16,61,223694.21,617544.926,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,17,61,223693.226,617545.007,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,18,61,223693.226,617545.007,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,19,61,223693.226,617545.007,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,20,61,223693.226,617545.007,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,21,61,223689.036,617545.968,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,22,61,223689.036,617545.968,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,23,61,223689.036,617545.968,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,24,61,223688.374,617546.008,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,25,61,223688.027,617546.759,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,26,61,223688.078,617546.839,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,27,61,223688.078,617546.839,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,28,61,223687.348,617547.182,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,29,61,223687.348,617547.182,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,30,61,223687.155,617547.017,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,31,61,223686.937,617547.009,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,32,61,223686.937,617547.009,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,33,61,223686.509,617547.235,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,34,61,223685.895,617547.663,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,35,61,223685.895,617547.663,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,36,61,223685.52,617548.091,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,37,61,223685.52,617548.091,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,38,61,223685.173,617548.776,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,39,61,223685.068,617548.712,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,40,61,223684.899,617548.47,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,41,61,223684.874,617548.066,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,42,61,223684.753,617547.904,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,43,61,223684.422,617547.113,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,44,61,223684.083,617546.79,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,45,61,223683.714,617546.252,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,46,61,223683.648,617546.282,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,47,61,223683.337,617545.777,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,48,61,223683.109,617545.32,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,49,61,223682.815,617545.421,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,50,61,223682.322,617545.524,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,51,61,223682.322,617545.524,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,52,61,223681.191,617545.688,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,53,61,223680.595,617545.935,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,54,61,223679.875,617546.161,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,55,61,223679.31,617546.285,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,56,61,223677.994,617546.305,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,57,61,223677.994,617546.305,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,58,61,223677.521,617546.316,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,59,61,223677.192,617546.223,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,60,61,223677.101,617546.212,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,0,2,223677.101,617543.819,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,1,2,223682.168,617542.048,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,0,3,223684.655,617542.98,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,1,3,223677.512,617545.476,0.0,IG05/12,No,BYLAYER
pcell,LWPOLYLINE,Polyline,2,3,223677.101,617545.607,0.0,IG05/12,No,BYLAYER
kav binyane,LWPOLYLINE,Polyline,0,3,223702.103,617530.772,0.0,IG05/12,No,BYLAYER
kav binyane,LWPOLYLINE,Polyline,1,3,223701.876,617530.358,0.0,IG05/12,No,BYLAYER
kav binyane,LWPOLYLINE,Polyline,2,3,223702.103,617530.23,0.0,IG05/12,No,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223701.946,617532.148,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223700.267,617533.039,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223699.547,617531.611,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223701.176,617530.745,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223699.554,617533.402,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223697.846,617534.236,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223697.175,617532.783,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223698.834,617531.974,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223697.618,617529.563,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223696.043,617530.332,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223695.372,617528.879,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223696.897,617528.135,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223699.878,617528.378,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223698.331,617529.2,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223697.61,617527.771,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223699.108,617526.975,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223702.095,617527.116,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223700.578,617527.99,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223699.808,617526.587,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223701.278,617525.74,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polyline,0,3,223702.103,617525.563,0.0,IG05/12,No,BYLAYER
kav binyane,LWPOLYLINE,Polyline,1,3,223701.964,617525.329,0.0,IG05/12,No,BYLAYER
kav binyane,LWPOLYLINE,Polyline,2,3,223702.103,617525.244,0.0,IG05/12,No,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223687.605,617538.275,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223685.728,617538.931,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223685.2,617537.42,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223687.077,617536.765,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223690.088,617537.408,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223688.36,617538.011,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223687.832,617536.501,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223689.56,617535.897,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223692.622,617536.477,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223690.842,617537.141,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223690.314,617535.631,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223692.045,617534.985,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223695.146,617535.45,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223693.367,617536.185,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223692.789,617534.693,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223694.516,617533.98,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223683.988,617534.984,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223682.383,617535.544,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223681.856,617534.034,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223683.461,617533.473,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223686.348,617534.159,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223684.743,617534.72,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223684.216,617533.209,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223685.821,617532.649,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223688.708,617533.335,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223687.104,617533.895,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223686.576,617532.385,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223688.181,617531.824,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223691.056,617532.473,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223689.463,617533.068,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223688.935,617531.557,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223690.528,617530.961,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223693.451,617531.498,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223691.801,617532.18,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223691.273,617530.668,0.0,IG05/12,Yes,BYLAYER
